#Total No. of Collocate Types: 827
#Total No. of Collocate Tokens: 2180
165	1	0	1	6.66186	ginia
166	1	0	1	6.66186	gifts
167	1	1	0	6.66186	gaping
168	1	1	0	6.66186	fully
169	1	0	1	6.66186	fuller
170	1	0	1	6.66186	frightfully
171	2	1	1	6.66186	freedom
172	1	1	0	6.66186	fraud
173	1	1	0	6.66186	fowls
174	1	1	0	6.66186	fountains
175	1	0	1	6.66186	foolishest
176	1	1	0	6.66186	flogging
177	2	1	1	6.66186	fling
178	1	0	1	6.66186	flight
179	1	0	1	6.66186	flies
180	1	1	0	6.66186	flag
181	1	1	0	6.66186	flabby
182	1	0	1	6.66186	finishing
183	2	0	2	6.66186	finger
184	1	0	1	6.66186	ferociously
185	1	0	1	6.66186	fences
186	1	1	0	6.66186	feminine
187	1	0	1	6.66186	fancy
188	1	1	0	6.66186	fanatical
189	1	0	1	6.66186	faculty
190	1	1	0	6.66186	extravagance
191	1	1	0	6.66186	exploit
192	1	0	1	6.66186	expert
193	1	1	0	6.66186	experimentally
194	1	0	1	6.66186	expenses
195	1	1	0	6.66186	exert
196	1	1	0	6.66186	enthusiast
197	1	1	0	6.66186	enlarge
198	1	1	0	6.66186	encouraged
199	1	1	0	6.66186	emotion
200	1	1	0	6.66186	drinkwater
201	1	1	0	6.66186	drifting
202	1	0	1	6.66186	drew
203	1	0	1	6.66186	dressmaker
204	1	1	0	6.66186	dramatisation
205	1	1	0	6.66186	dodges
206	1	1	0	6.66186	distressed
207	1	0	1	6.66186	dismisses
208	1	1	0	6.66186	discretion
209	1	0	1	6.66186	dim
210	1	1	0	6.66186	developing
211	1	0	1	6.66186	desiring
212	1	0	1	6.66186	design
213	2	2	0	6.66186	departing
214	1	1	0	6.66186	dedicate
215	1	1	0	6.66186	dared
216	1	1	0	6.66186	culminating
217	1	0	1	6.66186	cul
218	1	1	0	6.66186	crows
219	1	1	0	6.66186	crazy
220	1	1	0	6.66186	courage
221	1	0	1	6.66186	correct
222	1	1	0	6.66186	corner
223	1	1	0	6.66186	core
224	1	1	0	6.66186	copies
225	1	0	1	6.66186	conventional
226	2	2	0	6.66186	control
227	1	0	1	6.66186	contented
228	1	0	1	6.66186	consolation
229	1	1	0	6.66186	consequent
230	1	1	0	6.66186	consecrate
231	1	1	0	6.66186	composure
232	1	0	1	6.66186	complex
233	1	1	0	6.66186	comparison
234	2	2	0	6.66186	commanding
235	1	1	0	6.66186	coil
236	1	0	1	6.66186	cistern
237	1	0	1	6.66186	cigarettes
238	1	0	1	6.66186	choice
239	1	1	0	6.66186	cheering
240	1	1	0	6.66186	catchword
241	1	1	0	6.66186	catching
242	1	1	0	6.66186	carnation
243	1	1	0	6.66186	caprice
244	1	1	0	6.66186	busy
